dataset,end_date,entity,entry_date,geojson,geometry,name,organisation_entity,point,prefix,reference,start_date,typology,document_url,documentation_url,legislation,notes,organisation,tree_preservation_order
tree-preservation-order,,7001000958,2021-12-02,,,,329,,tree-preservation-order,299,2005-11-05,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/299.pdf,,,,,
tree-preservation-order,,7001000959,2021-12-02,,,,329,,tree-preservation-order,302,2005-01-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/302.pdf,,,,,
tree-preservation-order,,7001000960,2021-12-02,,,,329,,tree-preservation-order,306,2005-09-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/306.pdf,,,,,
tree-preservation-order,,7001000961,2021-12-02,,,,329,,tree-preservation-order,307,2005-08-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/307.pdf,,,,,
tree-preservation-order,,7001000962,2021-12-02,,,,329,,tree-preservation-order,308,2006-01-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/308.pdf,,,,,
tree-preservation-order,,7001000963,2021-12-02,,,,329,,tree-preservation-order,309,2006-01-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/309.pdf,,,,,
tree-preservation-order,,7001000964,2021-12-02,,,,329,,tree-preservation-order,311,2006-01-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/311.pdf,,,,,
tree-preservation-order,,7001000965,2021-12-02,,,,329,,tree-preservation-order,313,2006-02-15,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/313.pdf,,,,,
tree-preservation-order,,7001000966,2021-12-02,,,,329,,tree-preservation-order,316,2006-02-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/316.pdf,,,,,
tree-preservation-order,,7001000967,2021-12-02,,,,329,,tree-preservation-order,317,2006-01-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/317.pdf,,,,,
tree-preservation-order,,7001000968,2021-12-02,,,,329,,tree-preservation-order,319,2005-11-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/319.pdf,,,,,
tree-preservation-order,,7001000969,2021-12-02,,,,329,,tree-preservation-order,320,2006-03-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/320.pdf,,,,,
tree-preservation-order,,7001000970,2021-12-02,,,,329,,tree-preservation-order,324,2007-02-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/324.pdf,,,,,
tree-preservation-order,,7001000971,2021-12-02,,,,329,,tree-preservation-order,327,2006-12-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/327.pdf,,,,,
tree-preservation-order,,7001000972,2021-12-02,,,,329,,tree-preservation-order,328,2007-01-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/328.pdf,,,,,
tree-preservation-order,,7001000973,2021-12-02,,,,329,,tree-preservation-order,329,2007-01-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/329.pdf,,,,,
tree-preservation-order,,7001000974,2021-12-02,,,,329,,tree-preservation-order,330,1968-05-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_330_confirmed.pdf,,,,,
tree-preservation-order,,7001000975,2021-12-02,,,,329,,tree-preservation-order,333,2006-12-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/333.pdf,,,,,
tree-preservation-order,,7001000976,2021-12-02,,,,329,,tree-preservation-order,334,2007-03-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/334.pdf,,,,,
tree-preservation-order,,7001000977,2021-12-02,,,,329,,tree-preservation-order,337,2006-11-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/337.pdf,,,,,
tree-preservation-order,,7001000978,2021-12-02,,,,329,,tree-preservation-order,338,2006-01-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/308.pdf,,,,,
tree-preservation-order,,7001000979,2021-12-02,,,,329,,tree-preservation-order,341,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_341_confirmed.pdf,,,,,
tree-preservation-order,,7001000980,2021-12-02,,,,329,,tree-preservation-order,342,2007-03-28,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/342.pdf,,,,,
tree-preservation-order,,7001000981,2021-12-02,,,,329,,tree-preservation-order,348,2007-06-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/348.pdf,,,,,
tree-preservation-order,,7001000982,2021-12-02,,,,329,,tree-preservation-order,349,2007-08-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/349.pdf,,,,,
tree-preservation-order,,7001000983,2021-12-02,,,,329,,tree-preservation-order,353,2007-10-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/353.pdf,,,,,
tree-preservation-order,,7001000984,2021-12-02,,,,329,,tree-preservation-order,354,2008-03-25,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_354_confirmed.pdf,,,,,
tree-preservation-order,,7001000985,2021-12-02,,,,329,,tree-preservation-order,356,2008-09-30,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/356.pdf,,,,,
tree-preservation-order,,7001000986,2021-12-02,,,,329,,tree-preservation-order,369,2008-11-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/369.pdf,,,,,
tree-preservation-order,,7001000987,2021-12-02,,,,329,,tree-preservation-order,370,2008-11-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/370.pdf,,,,,
tree-preservation-order,,7001000988,2021-12-02,,,,329,,tree-preservation-order,371,2008-11-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/371.pdf,,,,,
tree-preservation-order,,7001000989,2021-12-02,,,,329,,tree-preservation-order,375,2009-01-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/375.PDF,,,,,
tree-preservation-order,,7001000990,2021-12-02,,,,329,,tree-preservation-order,387,2010-10-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/387.pdf,,,,,
tree-preservation-order,,7001000991,2021-12-02,,,,329,,tree-preservation-order,388,2010-07-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/388.pdf,,,,,
tree-preservation-order,,7001000992,2021-12-02,,,,329,,tree-preservation-order,394,2010-10-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/394.pdf,,,,,
tree-preservation-order,,7001000993,2021-12-02,,,,329,,tree-preservation-order,397,2011-03-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/397.pdf,,,,,
tree-preservation-order,,7001000994,2021-12-02,,,,329,,tree-preservation-order,399,2011-04-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/399.pdf,,,,,
tree-preservation-order,,7001000995,2021-12-02,,,,329,,tree-preservation-order,401,2011-05-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/401.pdf,,,,,
tree-preservation-order,,7001000996,2021-12-02,,,,329,,tree-preservation-order,402,2011-05-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/402.pdf,,,,,
tree-preservation-order,,7001000997,2021-12-02,,,,329,,tree-preservation-order,404,2011-06-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/404.pdf,,,,,
tree-preservation-order,,7001000998,2021-12-02,,,,329,,tree-preservation-order,415,2011-09-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/415.pdf,,,,,
tree-preservation-order,,7001000999,2021-12-02,,,,329,,tree-preservation-order,416,2011-09-29,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/416.pdf,,,,,
tree-preservation-order,,7001001000,2021-12-02,,,,329,,tree-preservation-order,417,2011-11-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/417.pdf,,,,,
tree-preservation-order,,7001001001,2021-12-02,,,,329,,tree-preservation-order,418,1973-10-30,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/418_new.pdf,,,,,
tree-preservation-order,,7001001002,2021-12-02,,,,329,,tree-preservation-order,420,2014-02-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_420_confirmed.pdf,,,,,
tree-preservation-order,,7001001003,2021-12-02,,,,329,,tree-preservation-order,421,2012-04-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_421_confirmed.pdf,,,,,
tree-preservation-order,,7001001004,2021-12-02,,,,329,,tree-preservation-order,425,2013-05-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/425.pdf,,,,,
tree-preservation-order,,7001001005,2021-12-02,,,,329,,tree-preservation-order,426,2013-07-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/426.pdf,,,,,
tree-preservation-order,,7001001006,2021-12-02,,,,329,,tree-preservation-order,427,2012-08-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/427.pdf,,,,,
tree-preservation-order,,7001001007,2021-12-02,,,,329,,tree-preservation-order,428,2012-08-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_428_confirmed.pdf,,,,,
tree-preservation-order,,7001001008,2021-12-02,,,,329,,tree-preservation-order,431,2012-09-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_431_confirmed.pdf,,,,,
tree-preservation-order,,7001001009,2021-12-02,,,,329,,tree-preservation-order,432,2013-09-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_432_confirmed.pdf,,,,,
tree-preservation-order,,7001001010,2021-12-02,,,,329,,tree-preservation-order,433,2012-10-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/433.pdf,,,,,
tree-preservation-order,,7001001011,2021-12-02,,,,329,,tree-preservation-order,434,2013-12-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/434.pdf,,,,,
tree-preservation-order,,7001001012,2021-12-02,,,,329,,tree-preservation-order,435,2013-03-06,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_435_confirmed.pdf,,,,,
tree-preservation-order,,7001001013,2021-12-02,,,,329,,tree-preservation-order,436,2013-03-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/436.pdf,,,,,
tree-preservation-order,,7001001014,2021-12-02,,,,329,,tree-preservation-order,437,2013-10-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_437_confirmed.pdf,,,,,
tree-preservation-order,,7001001015,2021-12-02,,,,329,,tree-preservation-order,438,2013-04-25,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/438.pdf,,,,,
tree-preservation-order,,7001001016,2021-12-02,,,,329,,tree-preservation-order,439,2013-04-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/439.pdf,,,,,
tree-preservation-order,,7001001017,2021-12-02,,,,329,,tree-preservation-order,440,2013-05-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/440.pdf,,,,,
tree-preservation-order,,7001001018,2021-12-02,,,,329,,tree-preservation-order,441,2013-06-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/441.pdf,,,,,
tree-preservation-order,,7001001019,2021-12-02,,,,329,,tree-preservation-order,443,2013-03-06,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/443.pdf,,,,,
tree-preservation-order,,7001001020,2021-12-02,,,,329,,tree-preservation-order,444,2013-09-27,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_444_confirmed.pdf,,,,,
tree-preservation-order,,7001001021,2021-12-02,,,,329,,tree-preservation-order,445,2013-10-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/holding.pdf,,,,,
tree-preservation-order,,7001001022,2021-12-02,,,,329,,tree-preservation-order,446,2013-09-30,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_446_confirmed.pdf,,,,,
tree-preservation-order,,7001001023,2021-12-02,,,,329,,tree-preservation-order,447,2013-10-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_447_confirmed.pdf,,,,,
tree-preservation-order,,7001001024,2021-12-02,,,,329,,tree-preservation-order,448,2013-10-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_448_confirmed.pdf,,,,,
tree-preservation-order,,7001001025,2021-12-02,,,,329,,tree-preservation-order,449,2013-10-31,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_449_confirmed.pdf,,,,,
tree-preservation-order,,7001001026,2021-12-02,,,,329,,tree-preservation-order,450,2013-12-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/450.pdf,,,,,
tree-preservation-order,,7001001027,2021-12-02,,,,329,,tree-preservation-order,451,2014-01-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_451_confirmed.pdf,,,,,
tree-preservation-order,,7001001028,2021-12-02,,,,329,,tree-preservation-order,452,2014-02-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_452_confirmed.pdf,,,,,
tree-preservation-order,,7001001029,2021-12-02,,,,329,,tree-preservation-order,453,2014-01-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_453_confirmed.pdf,,,,,
tree-preservation-order,,7001001030,2021-12-02,,,,329,,tree-preservation-order,454,2014-02-20,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_454_confirmed.pdf,,,,,
tree-preservation-order,,7001001031,2021-12-02,,,,329,,tree-preservation-order,455,2014-02-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_455_confirmed.pdf,,,,,
tree-preservation-order,,7001001032,2021-12-02,,,,329,,tree-preservation-order,456,2014-03-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_456_confirmed.pdf,,,,,
tree-preservation-order,,7001001033,2021-12-02,,,,329,,tree-preservation-order,457,2015-01-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_457_confirmed.pdf,,,,,
tree-preservation-order,,7001001034,2021-12-02,,,,329,,tree-preservation-order,458,2014-08-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/458.pdf,,,,,
tree-preservation-order,,7001001035,2021-12-02,,,,329,,tree-preservation-order,459,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/459.pdf,,,,,
tree-preservation-order,,7001001036,2021-12-02,,,,329,,tree-preservation-order,460,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_460_confirmed.pdf,,,,,
tree-preservation-order,,7001001037,2021-12-02,,,,329,,tree-preservation-order,461,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_461_confirmed.pdf,,,,,
tree-preservation-order,,7001001038,2021-12-02,,,,329,,tree-preservation-order,462,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_462_confirmed.pdf,,,,,
tree-preservation-order,,7001001039,2021-12-02,,,,329,,tree-preservation-order,464,2013-12-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_464_confirmed.pdf,,,,,
tree-preservation-order,,7001001040,2021-12-02,,,,329,,tree-preservation-order,465,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/465.pdf,,,,,
tree-preservation-order,,7001001041,2021-12-02,,,,329,,tree-preservation-order,466,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_466_confirmed.pdf,,,,,
tree-preservation-order,,7001001042,2021-12-02,,,,329,,tree-preservation-order,467,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_467_confirmed.pdf,,,,,
tree-preservation-order,,7001001043,2021-12-02,,,,329,,tree-preservation-order,468,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_468_confirmed.pdf,,,,,
tree-preservation-order,,7001001044,2021-12-02,,,,329,,tree-preservation-order,469a,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_469a_confirmed.pdf,,,,,
tree-preservation-order,,7001001045,2021-12-02,,,,329,,tree-preservation-order,470,2014-08-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_470_confirmed.pdf,,,,,
tree-preservation-order,,7001001046,2021-12-02,,,,329,,tree-preservation-order,471,2014-08-28,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_471_confirmed.pdf,,,,,
tree-preservation-order,,7001001047,2021-12-02,,,,329,,tree-preservation-order,472,2014-10-02,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOsTPO_472_confirmed.pdf,,,,,
tree-preservation-order,,7001001048,2021-12-02,,,,329,,tree-preservation-order,473,2014-12-09,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_473_confirmed.pdf,,,,,
tree-preservation-order,,7001001049,2021-12-02,,,,329,,tree-preservation-order,475,,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/475.pdf,,,,,
tree-preservation-order,,7001001050,2021-12-02,,,,329,,tree-preservation-order,476,2015-02-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_476_confirmed.pdf,,,,,
tree-preservation-order,,7001001051,2021-12-02,,,,329,,tree-preservation-order,477,2015-08-04,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/477.pdf,,,,,
tree-preservation-order,,7001001052,2021-12-02,,,,329,,tree-preservation-order,478,2015-03-03,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/478.pdf,,,,,
tree-preservation-order,,7001001053,2021-12-02,,,,329,,tree-preservation-order,479,2015-02-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_479_confirmed.pdf,,,,,
tree-preservation-order,,7001001054,2021-12-02,,,,329,,tree-preservation-order,481,2015-03-02,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_481_confirmed.pdf,,,,,
tree-preservation-order,,7001001055,2021-12-02,,,,329,,tree-preservation-order,482,2015-03-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/482.pdf,,,,,
tree-preservation-order,,7001001056,2021-12-02,,,,329,,tree-preservation-order,483,2015-03-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_483_confirmed.pdf,,,,,
tree-preservation-order,,7001001057,2021-12-02,,,,329,,tree-preservation-order,484,2015-03-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_484_confirmed.pdf,,,,,
tree-preservation-order,,7001001058,2021-12-02,,,,329,,tree-preservation-order,486,2015-07-14,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_486_confirmed.pdf,,,,,
tree-preservation-order,,7001001059,2021-12-02,,,,329,,tree-preservation-order,487,2015-09-02,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/487.pdf,,,,,
tree-preservation-order,,7001001060,2021-12-02,,,,329,,tree-preservation-order,488,2015-09-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_488_confirmed.pdf,,,,,
tree-preservation-order,,7001001061,2021-12-02,,,,329,,tree-preservation-order,489,2015-09-18,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_489_confirmed.pdf,,,,,
tree-preservation-order,,7001001062,2021-12-02,,,,329,,tree-preservation-order,490,2015-11-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_490_confirmed.pdf,,,,,
tree-preservation-order,,7001001063,2021-12-02,,,,329,,tree-preservation-order,491,2015-11-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_491_confirmed.pdf,,,,,
tree-preservation-order,,7001001064,2021-12-02,,,,329,,tree-preservation-order,492,2015-12-17,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_492_confirmed.pdf,,,,,
tree-preservation-order,,7001001065,2021-12-02,,,,329,,tree-preservation-order,493,2016-01-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_493_confirmed.pdf,,,,,
tree-preservation-order,,7001001066,2021-12-02,,,,329,,tree-preservation-order,494,2016-03-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_494_confirmed.pdf,,,,,
tree-preservation-order,,7001001067,2021-12-02,,,,329,,tree-preservation-order,497,2016-03-01,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/497.pdf,,,,,
tree-preservation-order,,7001001068,2021-12-02,,,,329,,tree-preservation-order,498,2016-03-15,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/498.pdf,,,,,
tree-preservation-order,,7001001069,2021-12-02,,,,329,,tree-preservation-order,499,2016-04-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/DulwichVillage64TPOconfirmed.pdf,,,,,
tree-preservation-order,,7001001070,2021-12-02,,,,329,,tree-preservation-order,500,2016-09-06,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/500.pdf,,,,,
tree-preservation-order,,7001001071,2021-12-02,,,,329,,tree-preservation-order,501,2016-08-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/501.pdf,,,,,
tree-preservation-order,,7001001072,2021-12-02,,,,329,,tree-preservation-order,502,2016-12-22,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/502.pdf,,,,,
tree-preservation-order,,7001001073,2021-12-02,,,,329,,tree-preservation-order,503,2017-01-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_503_confirmed.pdf,,,,,
tree-preservation-order,,7001001074,2021-12-02,,,,329,,tree-preservation-order,504,2017-01-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/504.pdf,,,,,
tree-preservation-order,,7001001075,2021-12-02,,,,329,,tree-preservation-order,507,2017-03-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_507_confirmed.pdf,,,,,
tree-preservation-order,,7001001076,2021-12-02,,,,329,,tree-preservation-order,509,2017-03-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_509_confirmed.pdf,,,,,
tree-preservation-order,,7001001077,2021-12-02,,,,329,,tree-preservation-order,510,2017-06-12,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/510.pdf,,,,,
tree-preservation-order,,7001001078,2021-12-02,,,,329,,tree-preservation-order,511,2017-06-16,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/511.pdf,,,,,
tree-preservation-order,,7001001079,2021-12-02,,,,329,,tree-preservation-order,512,2017-07-13,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/512.pdf,,,,,
tree-preservation-order,,7001001080,2021-12-02,,,,329,,tree-preservation-order,513,2017-08-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/513.pdf,,,,,
tree-preservation-order,,7001001081,2021-12-02,,,,329,,tree-preservation-order,514,2017-08-31,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/RyeLane18TPO.pdf,,,,,
tree-preservation-order,,7001001082,2021-12-02,,,,329,,tree-preservation-order,515,2017-09-25,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/515.pdf,,,,,
tree-preservation-order,,7001001083,2021-12-02,,,,329,,tree-preservation-order,516,2017-10-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/516.pdf,,,,,
tree-preservation-order,,7001001084,2021-12-02,,,,329,,tree-preservation-order,517,2017-10-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/517.pdf,,,,,
tree-preservation-order,,7001001085,2021-12-02,,,,329,,tree-preservation-order,518,2017-12-19,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/518.pdf,,,,,
tree-preservation-order,,7001001086,2021-12-02,,,,329,,tree-preservation-order,519,2018-03-15,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/519.pdf,,,,,
tree-preservation-order,,7001001087,2021-12-02,,,,329,,tree-preservation-order,520,2018-05-10,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/WoodwardeRoad134.pdf,,,,,
tree-preservation-order,,7001001088,2021-12-02,,,,329,,tree-preservation-order,521,2018-06-11,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_521_confirmed.pdf,,,,,
tree-preservation-order,,7001001089,2021-12-02,,,,329,,tree-preservation-order,522,2018-08-31,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/522.pdf,,,,,
tree-preservation-order,,7001001090,2021-12-02,,,,329,,tree-preservation-order,523,2018-10-23,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/523.pdf,,,,,
tree-preservation-order,,7001001091,2021-12-02,,,,329,,tree-preservation-order,524,2018-11-26,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/524.pdf,,,,,
tree-preservation-order,,7001001092,2021-12-02,,,,329,,tree-preservation-order,525,2019-01-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/525.pdf,,,,,
tree-preservation-order,,7001001093,2021-12-02,,,,329,,tree-preservation-order,526,2019-03-06,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/526.pdf,,,,,
tree-preservation-order,,7001001094,2021-12-02,,,,329,,tree-preservation-order,527,2019-03-21,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO527OneTreeCloseCONFIRMED.pdf,,,,,
tree-preservation-order,,7001001095,2021-12-02,,,,329,,tree-preservation-order,528,2019-04-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/528.pdf,,,,,
tree-preservation-order,,7001001096,2021-12-02,,,,329,,tree-preservation-order,529,2019-04-08,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_529_Confirmed.pdf,,,,,
tree-preservation-order,,7001001097,2021-12-02,,,,329,,tree-preservation-order,530,2019-04-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/TPO_530_Confirmed.pdf,,,,,
tree-preservation-order,,7001001098,2021-12-02,,,,329,,tree-preservation-order,531,2019-04-24,legal-instrument,https://geo.southwark.gov.uk/connect/analyst/Includes/TPOs/531.pdf,,,,,
